country_name,GDP Growth (% Annual),GDP per Capita (Current USD),Unemployment Rate (%),Inflation (CPI %),Current Account Balance (% GDP)
Denmark,0.32577754286547744,0.5547111863340239,0.24797403738285517,0.1705834224069854,0.7878350804094257
Dominican Republic,0.5016660375802073,0.08978930321954467,0.2912818446118717,0.20571926281051375,0.741393756648899
Algeria,0.36711555186244854,0.0742305662644245,0.4506771286370234,0.23294019923785877,0.6898028927771843
Ecuador,0.41488322038893233,0.07875263537664758,0.22232372716810336,0.16558493769094376,0.7138785588018378
"Egypt, Arab Rep.",0.4980084346492013,0.05301461151631536,0.3520961381705676,0.3712400333146904,0.6778082316885287
Spain,0.3456524498548034,0.2771774542536516,0.631816314904496,0.18263069756293623,0.7345302024439558
Estonia,0.3404628092988562,0.22576113227606306,0.24552607470633747,0.2408584496185718,0.7073535171280694
Ethiopia,0.7907110759386823,0.030321715886927763,0.283592455356582,0.42163638190601804,0.6626679778762972
Finland,0.1637463320607318,0.43768294650043693,0.3558230164127069,0.2206307603498105,0.705815540500657
Fiji,0.43404370221013083,0.0721597976178642,0.23260063541368434,0.18943341238813854,0.6234228337257545
France,0.2706769082593328,0.37637565802094297,0.376511246438915,0.18232744593055142,0.7026581064348311
Gabon,0.4269601775318983,0.09315107835501997,0.7127185359537505,0.19427369431117508,0.8050028593790534
United Kingdom,0.21158144373177512,0.3793339207551405,0.2536203409054472,0.19540720716686855,0.6739169069568015
Georgia,0.6949321037511145,0.06390650409771204,0.4906619995170449,0.25352744685472806,0.6126457150584135
Ghana,0.5958734569904379,0.04817471220008692,0.09642359478830531,0.3752128774355611,0.6776180027201529
Guinea,0.5282574775896242,0.04831011447024586,0.22236393434728288,0.36027990423275486,0.6745189616104335
"Gambia, The",0.4022041193475712,0.03305164348486956,0.2831803317700028,0.34930996812606635,0.6821832011290586
Guinea-Bissau,0.7555328040301079,0.02304478241968431,0.08358301134473665,0.18187303641138683,0.6896254182192973
Greece,0.2175998391703778,0.20433392346801751,0.6573064976905404,0.16533862579066907,0.7043445537884501
Guatemala,0.4461848636447341,0.0616101022505009,0.1799109972011548,0.1751303422320587,0.8059637994174551
Guyana,0.5477041795007261,0.07546507772897738,0.4904569896557657,0.185599024701949,0.6243242105492118
