rank,country_name,GDP Growth (% Annual),GDP per Capita (Current USD),Unemployment Rate (%),Inflation (CPI %),Current Account Balance (% GDP),score,normalized_score
54,Bulgaria,1.3309082106470091,8326.775923874997,5.294544117647085,-7.374444572212774,4.065685777992619,0.10895551235902426,60.36391373456749
55,Finland,-0.28280901934555946,49453.77080800147,8.244852941176458,4.091622836566097,-0.4246523475000714,0.10677311133617873,59.95751574787198
56,Uzbekistan,6.9875655427352745,9748.20623386739,3.5720808823529735,12.483535609529387,0.46117507691912746,0.10643852148358636,59.89520976421504
57,Niger,4.998376159794144,590.8767555014697,0.340213235294126,4.275178664867612,-13.06572232492645,0.10431455038679122,59.49969236457072
58,Estonia,2.2406358799338686,24053.904889264602,4.7754926470588295,5.142845468948463,-0.2638253538382265,0.10405952343275587,59.4522022655522
59,Ghana,5.887803966419077,2769.303889470563,0.08551470588243193,12.125176144757319,-3.3732831323088797,0.1039189228224218,59.42602018243834
60,Sweden,0.8905915206543722,53671.83815511768,8.028852941176469,12.976259789867328,4.741567686367551,0.10283298712100053,59.22380158094458
61,Italy,1.499577069492598,35518.74238397056,9.152948529411809,1.7775963747793817,2.3899038728014776,0.10215484465617439,59.09752060439026
62,"Congo, Dem. Rep.",5.574084604735303,2446.8726049514185,4.567529411764706,2.0215368820735535,-4.5264853708455846,0.10155694600076935,58.986182308971145
63,Burkina Faso,6.001859424257355,1328.957712847779,4.990029411764704,1.398763386705866,-5.678351985374967,0.10110509413889701,58.90204026311099
64,Panama,4.394767420786768,14895.033967632344,5.851102941176457,2.1109239794558716,-7.001469489000039,0.10103793668750408,58.88953447120932
65,Ecuador,3.303331389161779,6434.217535102938,4.045669117647055,1.2309196772353252,0.4185015536102833,0.10030450639256282,58.75295801613738
66,Romania,2.9485884892573893,10757.994587441164,3.842330882352974,4.466641801639609,4.2674839890292695,0.10028174839539619,58.74872011295969
67,Sri Lanka,4.01149764824268,7126.777476588126,1.504948529411808,8.06176418902935,-1.7818483062353103,0.09993730292904049,58.68457885634002
68,Bhutan,5.839205702022033,4796.5700888455185,0.11564705882361492,7.3404195445955125,-22.195066170044104,0.09881253564198073,58.475129192333696
69,Mali,3.5353959115441,1600.0154585029102,1.076477941176474,2.9398757853455306,-7.781504538448469,0.09791852640167863,58.308650368532454
70,Tanzania,5.738019534426466,792.9643317838286,2.6578308823529637,6.533923997727895,-4.6199925731765195,0.09750767932256965,58.232144069258496
71,Madagascar,3.683066856058773,4825.584499291025,1.1970808823529708,7.200194085838209,-2.251706631786808,0.09677595699314533,58.09588566469156
72,Trinidad and Tobago,-0.07983908409559484,18663.715225066175,3.4616544117647057,5.30768063866174,12.221675509823495,0.09615861724025296,57.98092712588211
73,Portugal,2.7158904644779516,24387.893046014626,8.176220588235314,1.7174104001396295,-0.8604524772278852,0.09504638610673302,57.773811894230874
74,Dominican Republic,4.542557412727946,7757.016155080868,6.214727941176468,3.3166799606029556,3.295779706529186,0.09494198122418143,57.75437003472569
75,Senegal,2.8546253745587977,9285.161732837985,3.3275882352941197,1.4060120269191057,-8.903041739250005,0.09319998736111951,57.429982907257596
76,Slovak Republic,3.6214143814411623,19483.74382475732,7.886713235294124,3.263939557904383,0.7362159079925832,0.09296872108402879,57.38691742643333
77,India,6.64130691642644,2093.138026257344,6.7320882352941505,4.003786940500021,-0.5574091945367794,0.09289083861788797,57.37241446519605
78,Peru,3.0346750326176375,7055.87345957352,3.1567500000000117,3.738027736419085,-3.804267542110234,0.09013847461479953,56.85988025273958
79,Moldova,4.214613407764682,3425.1432638757346,2.150485294117629,5.692631357264705,-7.922851536941112,0.0895276773632445,56.746140032352656
80,Mexico,2.4541669558970205,10783.146921367636,3.6186691176470758,4.758341135411742,-0.8026445338455933,0.08852285184476938,56.559025444605574
81,Paraguay,3.639283697985265,5706.798557529429,4.814397058823548,3.3616093710661965,-0.05683522828678578,0.08732480914422847,56.335930726275464
82,Comoros,2.9094854775735204,1591.1747450205867,4.269823529411765,0.6935631031985681,-1.646807291558811,0.08338931898826582,55.603079495314326
83,Lithuania,4.040848215543501,11683.32036492665,7.8726544117647,0.8655563769780021,-4.517466225911704,0.08290971667782154,55.513769871950544
84,Fiji,3.5769358706176173,5644.033684941169,4.368926470588235,2.470312670492656,-9.040499359794063,0.08062308846380004,55.087963114726875
85,Azerbaijan,1.8792297162205844,7144.774265455826,5.293095588235296,4.970243920992603,12.831052728558827,0.08032730675733138,55.03288382876986
86,Costa Rica,4.0683743716617435,13799.944007058775,9.333926470588235,0.9815599488676725,-2.4730559793603275,0.07848589880180207,54.68998420675793
87,Kenya,4.766699984698499,1876.2365588382293,4.623066176470555,5.503564343235338,-4.372968767720634,0.07826405891523427,54.648674070661876
88,Vanuatu,2.0291747102794315,3066.000837132353,4.704161764705892,-2.0568060174111413,-8.252744105330875,0.07487503896480326,54.01758433494946
89,Morocco,3.9503956205293216,4528.952587029371,7.258426470588271,-1.0366889217573014,-8.195358638088113,0.07396333399575714,53.84781028334207
90,Kazakhstan,3.3955882368970407,9913.920799772064,4.739595588235295,7.671153845139665,-2.8183651390146776,0.07358873326762314,53.778053634525136
91,Ethiopia,8.670011960867635,629.5349644941189,5.972860294117528,14.537781851985324,-4.936614790249889,0.07036189682362974,53.17716506248593
92,Mauritius,3.716183462404403,10049.251392283819,7.505338235294117,2.5602915575367984,-8.226761978882255,0.06716745707800459,52.582309273997765
93,Kyrgyz Republic,3.756948651095582,4017.899741588174,3.4793088235294114,6.690988741360278,-11.717268885477912,0.06611020459329645,52.385431946358885
94,Guinea,4.922273185161765,2785.532513785228,4.046933823529429,11.349117189580845,-3.697351428294104,0.06484703006419842,52.15020863950707
95,Cameroon,2.450027729279415,2036.5045228382182,4.3823308823529095,3.598023757345566,-4.2664418501544255,0.06366238103870864,51.929608037756935
96,Russian Federation,0.7230891999632794,13626.202784632314,5.05138235294119,5.954391170933828,-0.859798764830773,0.060197004403635956,51.2842994657334
97,Mongolia,4.635641269610326,4090.8224480375015,5.645029411764703,6.56839958644116,-11.502952155073812,0.0590587187030332,51.07233245684423
98,Chile,1.3440590029779693,15094.843306702194,7.349735294117651,3.0630998375220706,-5.172681608602937,0.05645650368947071,50.587758388471705
99,Zambia,3.8631216936764523,1334.461067908092,4.427330882352942,10.457831644926438,-0.20961773109559906,0.05610407629817483,50.52213076972534
100,Tajikistan,6.7880100589926595,997.2183025845565,11.35606617647059,3.489451063698625,-1.6633651038162491,0.05578784190047613,50.463242865438595
101,Serbia,4.62696170557332,7048.758510904411,13.596992647058824,-4.328247236513656,-5.104088026411914,0.053049285339670293,49.95327981964047
102,Rwanda,8.428378762845579,826.5383293970557,11.39699264705885,4.40004637047055,-13.43532513518373,0.05194726119756113,49.748065293091614
103,El Salvador,1.8181912733676442,3410.9002587867726,7.047323529411681,1.0574255676911866,-2.198077971227984,0.05145509318019275,49.65641573405977
104,Jamaica,1.4896301667940952,5437.90189613234,5.974897058823586,4.909874728617636,1.4820101348601695,0.0512083840734094,49.61047455127684
105,Poland,0.5769719752941231,6059.5240380149835,4.747573529411767,2.946900954132374,-5.413914993301342,0.05033523137709051,49.447879549649194
106,"Bahamas, The",2.3459568182793884,29788.605421132343,12.153926470588232,2.859461020213206,-12.235628504580896,0.05009892539010349,49.40387559421189
107,Pakistan,2.968172042102905,1498.6550810735314,4.490536764705864,9.64241432216912,-1.9660413669264547,0.047161805835715255,48.8569369421987
108,Croatia,2.653027460808798,14694.56333294852,12.19757352941176,1.4428322219705818,1.6839460676984965,0.04691219604503211,48.81045560566557
109,Latvia,1.601324593139701,15148.798557670587,8.831051470588234,4.791074313852958,-2.858566621352877,0.04416758760730968,48.29936560356158
110,Uruguay,1.4666211347572633,18444.862482919107,8.326102941176462,8.310667042345555,-0.8125291043823677,0.04303108025020748,48.08772975068393
111,Sierra Leone,4.032508274970574,884.7320265764721,3.871154411764699,11.628641329779432,-10.104571017705737,0.04266631224379633,48.01980411196555
112,Burundi,2.0109853822720334,-119.71706226910669,1.437426470588229,8.521672817198496,-16.40354207946327,0.04160064078836142,47.82135903728219
113,Colombia,3.1437423060441163,6601.801075522058,9.532698529411768,3.6395706822132334,-2.9226015714412,0.04130504173150998,47.766313763606114
114,Samoa,0.8349561186102996,4665.826665749983,8.046647058823526,-1.034132541566121,-4.6440171624044035,0.04034238931398715,47.58705248198393
115,Georgia,7.302324223977857,4654.836090691174,12.486176470588271,5.80124675479403,-10.167468108676491,0.03874230959565035,47.28909203874856
116,Spain,2.3147419972279133,30216.40254928675,16.926147058823535,2.116779071529396,2.5780543725146647,0.036841543169515545,46.935138919833506
117,Guyana,5.1999647819631925,6040.187671983086,12.479727941176474,2.2710415098823513,-8.946241929551446,0.03493647558540382,46.5803848564889
118,Belize,1.0462931245882507,6469.916185580875,8.972808823529402,-0.11224311261024167,-7.4679297825073165,0.03136583449374032,45.915474358521735
119,"Gambia, The",3.122278590066208,956.730138852937,5.959897058823536,10.779015238838074,-2.895898026132456,0.0302639323749979,45.71028255467602
120,"Egypt, Arab Rep.",4.490328217102913,3349.389493882352,8.127625000000076,11.918709474279233,-3.353390792889705,0.02735411162415835,45.16842737663723
121,New Caledonia,-1.9559706657279137,35083.09375295588,12.353720588235285,0.8861703746838178,-9.573964936176646,0.02577704028217348,44.87475146118969
122,Suriname,3.1142455344558364,7518.141842713201,6.0462500000000965,17.860150561963213,3.698642176764648,0.02538771808541984,44.80225343938696
123,Uganda,3.961054020875001,534.3313067588265,3.1138382352941067,19.01353624744073,-5.508956285117673,0.025375943667493656,44.80006085439015
124,Honduras,3.0823982686177223,2401.7835927647034,6.241286764705869,11.70985569004386,-4.980653417625015,0.024050005583726067,44.55314996950454
125,Nigeria,1.7497262217867635,1940.9772950514823,3.9524558823529437,14.984464855168994,0.545113016750003,0.02260560415135017,44.28417931381254
126,Liberia,2.1583780528750234,630.4887124500021,3.252705882352932,9.920432670250023,-18.120851193742716,0.022439650457473058,44.253276080918894
127,Turkiye,4.009817070602948,10591.693847941198,10.842647058823513,9.332656557338254,-6.077353409948545,0.02187902616356617,44.148878867963376
128,Belarus,0.11423659308821876,6959.847429522054,6.078860294117635,7.93933920043388,-2.42380605486764,0.021847576290515314,44.143022398434674
129,Mozambique,2.3288619019780024,588.2749405632358,4.268161764705859,5.728444754117611,-27.87883019766914,0.01820694170601129,43.46507799227446
130,Algeria,2.6212270298088,5892.2254351102565,11.228463235294134,4.731338059551444,-2.0991030173161844,0.017838086255223443,43.3963912060181
131,Barbados,-0.7006785801103463,18068.05808344856,10.174066176470566,3.8404755134338506,-4.771333464066192,0.016315760556325734,43.112909805189126
132,Brazil,1.0278272662720285,10035.62186727205,10.350279411764655,4.867789753316182,-3.8451060834999287,0.013692867396241773,42.62448513510457
133,Mauritania,3.261138444838239,1363.5406515808934,10.352661764705864,3.2418742312500117,-12.615170589911768,0.012722062708580353,42.44370577035439
134,Ukraine,1.9831700747573497,3665.114082286028,8.951999999999998,7.558325548823609,-3.562119384485273,0.011605350071392143,42.23575601102053
135,Cabo Verde,1.9293887543897026,3612.730994977952,12.315411764705878,1.3942062980000103,-2.8242664450222144,0.008979453764021567,41.746772106863844
136,Malawi,4.694410273992632,3068.613219038114,4.0849264705882735,21.941195437191155,-13.105843358235312,0.008483363314314138,41.654392128175466
137,Nepal,4.802745678639731,1060.6394851772047,12.12056617647056,10.522190974139523,-0.7595196439852878,0.003221400136078967,40.674530398220625
138,Iraq,1.3938262984412906,5592.029442360303,15.812485294117577,1.826067220514709,8.176030281301436,-0.006195043146297138,38.921038005332896
139,Greece,0.486198828411756,21485.749115735278,17.727933823529415,1.2181189741617537,-0.5784741718530069,-0.00801920976994036,38.58134899516229
140,Gabon,3.4757857996249766,8159.941347102914,19.470904411764735,2.721859638463203,9.94741574525735,-0.008952147725274917,38.407621021801354
