country_name,GDP Growth (% Annual),GDP per Capita (Current USD),Unemployment Rate (%),Inflation (CPI %),Current Account Balance (% GDP)
Gabon,-0.2921114766455876,-94.56400911911688,0.04081911764705853,0.05762259899264675,-0.1415028537750027
"Gambia, The",0.3161892768955811,6.697455338235022,-0.29056470588235017,0.3595337095588135,-0.07572186523529262
Georgia,0.0499063816838173,133.94482799411463,-0.6454970588235225,0.09179676695147203,0.16111143383822854
Germany,-0.13498982146764776,397.2319406470503,-0.20941323529411612,0.17121523791617227,-0.028457594358822957
Ghana,-0.33755630208676496,50.66320592058784,-0.10382058823529333,0.8228607292676257,0.5664926357735196
Greece,0.6347098994294036,-198.79449644118105,-0.6796764705882161,0.11485665024852558,0.046380776483826484
Guatemala,0.021196783182350996,134.49631014705716,-0.049013235294116865,0.01937289083235202,0.43567050892940756
Guinea,0.027900284748528462,37.406856075881656,0.02571764705882351,-0.42650392891029126,1.8245197852014459
Guinea-Bissau,0.07627651179264142,16.111013396617363,-0.031854411764705305,0.03676212357647216,0.04636822618970659
Guyana,1.770780776641174,516.8197230646945,0.023200000000001726,0.04906248123823376,0.4082006859529455
Haiti,-0.15109740957646667,18.860755852940866,0.03605735294117522,1.4207289418088027,0.05786838897500006
Honduras,0.007819827061759786,50.61578958970496,0.1979147058823551,0.02561673309411695,0.22207056563970543
"Hong Kong SAR, China",-0.23619756956030125,969.3200916176371,0.007405882352942648,-0.1761365722338218,0.31606431343234725
Hungary,0.08678084211470463,331.0686053823444,-0.5380647058823493,0.4118018341014582,-0.22790293924558871
Iceland,0.2624390337029381,1735.8691757058525,-0.19024264705882174,0.15880418210146482,0.1790112015529426
India,-0.04998089121471161,57.172460751469735,-0.1771823529411718,-0.32907124969999757,0.16641787789264664
Indonesia,-0.13049559688676676,68.01217483235183,-0.10217352941176376,-0.17509846405735183,0.04801827323529259
Iraq,-0.5359988969117538,-2.7756882279407136,0.5584970588235234,-0.04633376449705878,0.14559272696028766
Ireland,0.14059002919265462,3087.100717941135,-0.7899205882352857,0.22096053191470166,0.23133452127940102
Israel,-0.006332540951471716,1071.9071065735168,-0.2648367647058799,0.06205673300587803,0.06536882168970508
Italy,0.1474874447985244,16.59416379411194,-0.1596102941176417,0.11152059035587962,0.18367456956029546
Jamaica,0.1060650146588193,47.78295332646876,-0.2848205882352879,-0.1905815398764703,0.7559775078720494
Japan,-0.077159750501474,-561.609275720582,-0.15165588235294014,0.13270576741911458,0.10064750155587901
Jordan,-0.022099162825000858,19.31043000882329,0.49350882352940606,-0.10415466952941298,0.2839242082117565
Kazakhstan,-0.1708823529205931,-35.188206645589396,-0.038080882352941124,0.164340815027939,-0.29889999010293994
Kenya,-0.04544321606029833,53.08625426764666,0.21641323529411421,-0.15873703895293778,0.20621378935587903
"Korea, Rep.",-0.14225842768088331,554.175493117641,0.0010617647058828385,0.026490706872056995,-0.017942569095585267
Kuwait,-0.17893360558969823,-951.0891442794017,0.015992647058824326,-0.0572854114882346,-0.5988749505397036
Kyrgyz Republic,0.08959560196470141,33.11678233823471,0.06631323529411742,0.0467268860029379,-0.192222139916185
Lao PDR,-0.304861338160293,57.0363548088234,0.018823529411765728,0.9489523568529094,0.24559937028528198
Latvia,0.01377421171470704,456.98446107352214,-0.6885220588235246,0.39079495664411457,-0.06030741204852804
Lebanon,-0.542998858252946,-112.05981901617848,0.29864852941176295,7.939757936689546,-0.29804492446323
Lesotho,-0.2822156702249991,-12.381578459999893,0.06394117647058799,0.25184491395000236,0.3124730952514629
Liberia,-0.2328571387867675,8.183917513676432,0.08166323529411729,0.22956710557940407,2.260228511533821
Libya,-0.06828943314853483,-316.76675593676305,-0.02083088235294036,-0.4924946767970529,0.08900249948673619
Lithuania,-0.03904366745146882,643.5461326176368,-0.602810294117644,0.36882305920587993,0.10561457725294018
Luxembourg,-0.07617434152940944,639.2286557352802,0.014726470588236158,0.06885577109558647,0.18608340642646426
"Macao SAR, China",0.026224076508719996,-999.1637120147141,0.00213088235294067,-0.2937906006044075,-1.043190199482361
Madagascar,0.07588826268234974,0.8557689157352594,0.0737661764705857,-0.03765491952941756,0.11364232146323561
Malawi,-0.1445127808720606,-2.0713294658824544,0.02321029411764717,0.5066570139705814,-0.37917506537058093
Malaysia,-0.14316848309264787,82.50470908823446,0.06521617647058753,-0.02618607810735281,-0.34235726753529244
Maldives,0.1431808610058678,237.61732400587746,-0.39431470588234996,-0.4647622645514679,-0.8978900048176378
Mali,0.0178019298529377,7.597527275146928,0.11909705882352743,0.11724401345294236,-0.07654861118822955
Malta,0.08325740831175674,866.0415320882204,-0.2543838235294086,0.09157883186764437,0.5053432590426414
Mauritania,0.031859830849996544,9.629163073529115,0.050017647058822993,-0.03013356096323582,0.3830281803779323
Mauritius,-0.02977530172059598,88.26878127352693,-0.08006617647058513,0.12936626488235067,0.10064481663087939
Mexico,-0.09069672833382768,45.340565045585265,-0.1410308823529385,0.12526595167940963,0.06407323801029369
Moldova,-0.233246849491183,161.38136807058513,-0.08790441176470594,0.29783704186911647,-0.29964420208970066
Mongolia,-0.4847520363102968,82.36900732793995,0.0921338235294111,-0.12497709881911692,1.57512411528527
Montenegro,0.18911221391910424,191.85782821028877,-0.3269205882352876,0.27309850122352397,0.11253052048381973
Morocco,-0.0997065806779469,24.013184294117004,0.029670588235294917,0.14818354538970235,0.2858352306691124
Mozambique,-0.27307555267794037,-5.223774692499968,0.028405882352941003,-0.15688256951176482,0.42212155898526205
Myanmar,-0.5476125560044098,7.920566642647131,0.1498323529411735,0.07870604692352585,-0.12988326253382482
Namibia,-0.1925329676323552,-83.57560038382303,0.0033323529411757435,-0.061578494549998884,-0.11669285498235185
Nepal,-0.025707115819119938,36.813334256764236,0.03666764705882394,-0.19660083629264388,-0.507240403676465
Netherlands,0.10352558319852838,499.78745336763296,-0.1844147058823491,0.19744514143823436,0.05339870535293787
New Caledonia,0.05822898132205741,-140.04764410294231,-0.21901617647058405,-0.03473380900882353,0.14398236071911794
New Zealand,-0.01413280121911633,577.8892057352895,-0.18188970588235104,0.16373511587940753,-0.15939350651323209
Nicaragua,-0.11119413274558573,36.039374591175935,-0.07205588235294161,-0.008358987663236036,0.7739559567646895
Niger,-0.105927146541171,6.795887230294035,-0.041557352941175615,0.2957610951735231,-0.026237128985292
Nigeria,-0.26124439554264883,-45.96769248970475,0.010091176470589358,0.4498664980338118,-0.18197809205000187
North Macedonia,-0.008589515119120879,152.23678261911465,-1.2876867647058658,0.2927901416161707,-0.03446554142206365
Norway,-0.0077471595749986685,-476.1892720882295,0.027858823529411644,0.15986320994558442,0.2383838289691131
Oman,-0.14468078484264152,-236.6894288529413,-0.06859705882352825,-0.11801136423823483,-0.6301632116867685
Pakistan,0.011893478627943651,20.973876665441058,0.295313235294115,0.5524681224279199,-0.058303910697058016
Panama,-0.1525826245397126,442.8046202558766,0.28295882352941126,-0.2547004040102919,0.5303147367926453
Papua New Guinea,-0.30131779098676026,32.6877765426469,0.02511323529411766,-0.16042604264264138,1.4876579370102867
Paraguay,-0.23980261837941783,25.156252214705667,0.16470735294117553,-0.007987507766175801,-0.08769305728529397
Peru,-0.30279181534264943,87.50519252646936,0.10262058823529294,0.12490208529117677,0.1424100078999958
Philippines,-0.1136213421764743,70.84458781470508,-0.08864999999999865,0.07374335668381952,-0.333944102122053
Poland,0.03171577014852882,339.83505394116844,-0.5613205882352875,0.3931463258999926,0.28254877070293827
Portugal,0.26364760398528736,196.74714441175752,-0.582935294117638,0.10872193938676254,0.32342357798088317
Qatar,-0.7198331676411774,-1605.6576403970466,-0.023885294117646914,0.07324145022647256,-0.7536382022602879
Romania,0.16900153249558678,392.44465820293317,-0.13855588235293953,0.09035064182793773,-0.25445195754558425
Russian Federation,-0.10061957550294698,-44.26726059411691,-0.19592058823529074,-0.122800157186764,0.1030497984426463
Rwanda,0.037347724583818,15.44363092132331,0.09808823529411786,0.3599829649926451,-0.1919861359588251
Samoa,-0.1879455899808923,21.03232014705835,-0.12203823529411258,0.21666698501028767,0.1504044714264583
Sao Tome and Principe,-0.11831229254852633,75.62358948823402,-0.3543338235294092,0.12775749512793041,1.792889392205878
Saudi Arabia,-0.25776873770734926,328.3181939264659,-0.037323529411761716,-0.15393868401323463,-0.8823653200661702
Senegal,0.07406357426911629,16.077707079411415,-0.08640147058823291,0.21043396409411522,-0.5832371790367559
Serbia,0.23859827609705173,215.3100214191126,-1.042682352941163,-0.0072722411500062865,0.2212565507205838
Sierra Leone,-0.24157531632352638,-2.6337097254409074,-0.10585588235293932,1.6103432764528942,0.9978997997470589
Singapore,-0.34884387528823807,1579.160012367624,-0.022482352941175836,0.007564219383821875,-0.15043149225000058
Slovak Republic,-0.12841589081912175,267.69819713234637,-0.6392926470588163,0.3403644809470523,-0.14652946084411556
Slovenia,0.20694532732058296,359.75513869116656,-0.36918382352940443,0.20338927162646542,0.20689542739264571
Solomon Islands,-0.314771472205886,7.823567635294122,0.007430882352940263,-0.04906351004411728,-0.1497285843411649
South Africa,-0.1213533268264727,-107.6732428426469,0.578664705882344,-0.006580887661763466,0.21215664775441023
South Sudan,0.5279556963146855,-2.518726619117836,0.023998529411765068,-1.6826700179028224,0.020862001317617933
Spain,0.22805736294705278,73.06072020587543,-0.8023499999999852,0.14018321757499766,0.1998522531867641
Sri Lanka,-0.6136654180382316,38.536521341176154,0.06669558823529204,0.6225188407529476,0.20671078850293614
St. Lucia,0.22562308879117163,174.08741284264303,-0.31694999999998497,0.02967418439264466,0.3458888768529306
St. Vincent and the Grenadines,0.2404505021882325,172.71232295146754,-0.05105735294117471,0.14998048578087797,0.4868401186985211
Sudan,-0.30852338333086826,-6.681023187501018,-0.35067794117646944,6.825873468323546,-0.22719796454853308
Suriname,-0.24175453556912824,-213.51678197646882,0.04497058823529468,2.238421763173513,-0.05697468402647682
Sweden,-0.10364915468529559,-140.74677185293945,-0.005567647058823482,0.27856966156616925,0.07410584119999754
Switzerland,-0.027613952148530584,495.5448306764611,-0.022973529411763872,0.1081640997029381,-0.26372289014705863
Syrian Arab Republic,0.7624526180176265,-89.93197910661794,0.17253235294117894,-0.49378186356320575,1.3235795011733199e-17
Tajikistan,0.05956395181323304,5.448295219558718,0.020005882352941103,-0.11551241100588218,0.947538674945586
Tanzania,-0.12239797920147111,22.6666178869116,-0.028786764705882352,-0.503025951860286,0.4305155837367596
Thailand,-0.2326520289235321,110.14626207941029,0.0241147058823529,-0.07479390488235181,-0.06205601747205942
Timor-Leste,-0.527250275701448,58.4337809532353,-0.11781764705882088,-0.37504873997059157,-13.428835613145491
Togo,-0.022659616519119394,9.998687013235125,-0.01226911764705883,0.13567564293235104,0.1300472809647039
Tonga,-0.18982064337352686,55.63655673235297,0.04932794117647036,0.17992307474999542,0.8742912056161768
Trinidad and Tobago,-0.2624961918794138,-48.22083941176374,0.0755294117647043,-0.3623309045323488,-0.4497257799897126
Tunisia,-0.048458970514707246,-42.349376063235084,0.015166176470589866,0.27183154094558215,0.033311939864700386
Turkiye,-0.1965199576250019,-59.04455913823647,0.010767647058824721,2.8216654980881777,0.19550321087646866
Uganda,-0.08346140764853152,5.366859457205745,-0.00349999999999994,-0.3629211004352879,-0.13458923379705764
Ukraine,-0.20459254474854993,68.57781658382198,0.08982058823529392,0.0435669958691141,0.25787501752353403
United Kingdom,-0.012904908422060652,205.86516617646473,-0.2970499999999972,0.15000673913381918,0.0865714608382331
United States,0.03213686474705585,1493.054633573506,-0.3035838235294078,0.16789941590588042,-0.036432963316175924
Uruguay,-0.25743152789705925,305.7549172794065,0.16083970588235116,-0.06962854361764066,0.00631179766911755
Uzbekistan,-0.08478507415588354,11.680395017647157,-0.024291176470587796,-0.05723759007500138,-0.5498019199941075
Vanuatu,-0.06318766550735436,21.259339574999437,0.00467647058823488,0.294103777523521,-0.09938159728824028
"Venezuela, RB",-0.007064936244116967,-1.8188570735285496,-0.07556764705882194,-0.89401643738227,-0.06757185906617666
Viet Nam,-0.03962939317794115,122.37670924999857,0.041729411764705904,-0.5568058633132335,0.08730962801911714
West Bank and Gaza,-0.4147730708441111,41.87402392941173,0.4020764705882306,-0.006657127558827533,0.1875218694191198
"Yemen, Rep.",0.2108532104955833,-50.96259471852865,0.3202529411764685,-0.12148942746617798,-0.025568855644117924
Zambia,-0.20245767266470893,-22.930712518382222,-0.3067338235294121,0.32635855128529573,-0.04469705201911335
Zimbabwe,-0.7259968903250059,53.39322017499901,0.288733823529408,7.6486393443001655,1.1911193014999926
