country_name,GDP Growth (% Annual),GDP per Capita (Current USD),Unemployment Rate (%),Inflation (CPI %),Current Account Balance (% GDP)
Oman,0.2196104470315326,0.14318111552856494,0.09180822043752329,0.052827538336608935,0.7228288089829749
Pakistan,0.2808633326709662,0.015,0.23102866482198253,0.15521629087437355,0.7776016443675733
Panama,0.2794628200098823,0.15602644549717617,0.29075481977262,0.045392818415535933,0.7964915172443349
Papua New Guinea,0.20341201337947568,0.022777326974644976,0.11046602954019548,0.06831657291057461,0.985
Paraguay,0.21106587999480667,0.04905948729460171,0.238186507668685,0.07830065081151806,0.787672697816154
Peru,0.18915037344881003,0.06070377394283627,0.1731890458067748,0.08227629699839668,0.7954847264075772
Philippines,0.28532337996518775,0.030424378928767197,0.07990195646920663,0.07847729234315298,0.7715572760924481
Poland,0.2847386947649241,0.1538236752248595,0.015,0.10271237758480307,0.8117436922616623
Portugal,0.297203877099637,0.1993718103664524,0.09807404712230516,0.07147195325608954,0.8225911730513376
Qatar,0.08510335244945554,0.46880472922371563,0.030223894100451,0.06674487356609513,0.8392401961522965
Romania,0.3095158483416557,0.13017004982591476,0.14164121192913925,0.08130386928099434,0.7414800586758682
Russian Federation,0.20711622381042835,0.09338633037065658,0.10211941866366656,0.08269632185747461,0.8389718984519282
Rwanda,0.3649831428964844,0.015,0.38954189297174524,0.11413940519496579,0.7013257679559762
Samoa,0.1683093718785616,0.033621219031829415,0.187801678985674,0.0841542916480693,0.7792153370229861
Sao Tome and Principe,0.22275627371738127,0.020366227420621656,0.19592900255573797,0.12073249271643174,0.7658548582694128
Saudi Arabia,0.19897197199656066,0.24534894161396123,0.17062039137207863,0.05559310913233331,0.7743129568959909
Senegal,0.32148458118922496,0.015,0.10500732098789435,0.08063738056850266,0.6734732854842373
Serbia,0.31067245306856456,0.08116701328513473,0.07392857806557228,0.08276770828244223,0.7778440520665426
Sierra Leone,0.23844633067491447,0.015,0.10066108960946643,0.25892009385923714,0.8033965203610977
Singapore,0.19257279190600524,0.6616853193086827,0.1261555374935188,0.06608801615697105,0.9224148186099147
Slovak Republic,0.21576095107529553,0.17804034118811915,0.06649100208038772,0.09601988569909774,0.7682150358696045
Slovenia,0.3017963452994396,0.2346817175783963,0.08324447404789588,0.0804822904087694,0.8466159416586274
Solomon Islands,0.17717978146555838,0.016445257421233744,0.061500602013084334,0.0680907025041051,0.7442277037448888
South Africa,0.1910807914733294,0.04293038196302084,0.9668872254873926,0.08258190802095652,0.8019732363218187
South Sudan,0.2801201965367359,0.015,0.3835777085943523,0.2960563582529354,0.7608006919958651
Spain,0.2883374027687687,0.2424956500886507,0.2459441140137427,0.07485073977186081,0.8254377012987358
Sri Lanka,0.09315242517755443,0.03347080791449158,0.1765045681595076,0.14905248740540566,0.7980893343682975
St. Lucia,0.2974643250182065,0.10083786506444485,0.4201137907459181,0.06582290417198014,0.7859122842018508
St. Vincent and the Grenadines,0.29911060830011554,0.07970994344714387,0.5311846698415366,0.07403149059388096,0.7062903608908333
Sudan,0.05192480037798474,0.015,0.2775187474997555,0.9566700025168491,0.693772564396231
Suriname,0.13501801833909705,0.03346342610289222,0.25124848029591845,0.3597872935734268,0.7968688889526353
Sweden,0.213935799084261,0.4283286873589498,0.2352401156882247,0.08644872955368556,0.8396284834063047
Switzerland,0.22904686796119808,0.7429846316031952,0.1474350133949007,0.06326697702798251,0.8253698371564027
Syrian Arab Republic,0.3215737619600645,0.015,0.442139352095008,0.13057166703342632,0.7936640008873617
Tajikistan,0.37691456423947406,0.015,0.347855982425707,0.08178310300039529,0.8738699928492002
Tanzania,0.2898179264887942,0.015,0.09317676102279142,0.05096696645916796,0.7949061572870945
Thailand,0.18718529771128065,0.0606673790864913,0.05983746135328612,0.056988624896962346,0.8166235701904029
Timor-Leste,0.12912364527690764,0.01632753588119568,0.07633447867424732,0.05165124604023624,0.015
Togo,0.3089314284530606,0.015,0.08992031517902897,0.07649286455538284,0.7729485998960923
Tonga,0.17575338555968995,0.03941426967802607,0.10323795998249641,0.08765952780550197,0.8106664714990438
Trinidad and Tobago,0.11552195167695675,0.14572180264133372,0.15349505038618302,0.05043218558257743,0.8328200865435994
Tunisia,0.21263126366955704,0.02662463349754029,0.4603128120711632,0.10602806634240086,0.7439571807155674
Turkiye,0.27171167349919645,0.08002882490148969,0.32065398869133793,0.38039915176410183,0.7891016355112619
Uganda,0.28480571985755954,0.015,0.1132600354263291,0.0591344493964895,0.7349615778749761
Ukraine,0.11081950503590393,0.034193112459593604,0.2952415045730385,0.12476145999271393,0.8036194651400476
United Kingdom,0.22937823435819776,0.36722861500993603,0.07819265006067798,0.08036322612667639,0.7819076092084438
United States,0.2586114601024707,0.637033340268511,0.08502029043341006,0.08027065990228639,0.7752185408371851
Uruguay,0.1745589904456168,0.17201702998171212,0.2946808645905654,0.094055513072902,0.7858300613745582
Uzbekistan,0.31610549595206044,0.018880805183305097,0.15868595847233086,0.11820532927484122,0.740161037565157
Vanuatu,0.21691102821829453,0.025872427141153353,0.16771057987895782,0.09261327761412762,0.7435517412204126
"Venezuela, RB",0.22195842440763242,0.10269691803049935,0.1738879874178656,0.32574154839325237,0.8027557081052983
Viet Nam,0.32240496967728094,0.034864520060860056,0.08744066674294201,0.04117105833945042,0.8187288723129722
West Bank and Gaza,0.13990678873016427,0.030138044568590806,0.783649500245983,0.06312914824147524,0.7137198512709836
"Yemen, Rep.",0.1962576547255082,0.015,0.5735632622361149,0.11030576475406395,0.7678678292228249
Zambia,0.2406573233643499,0.015,0.10794627950034483,0.13752852278054328,0.8083203051508157
Zimbabwe,0.10607316749805616,0.017920609153975593,0.31014580356277016,0.985,0.8703585360799221
